"sprout_name","X","height","X.1","dist_probe","plot_number","column","accession_num","prod_value","c_date","n_date","prod_des"
"7424_10",NA,96,NA,25,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_11",NA,94,NA,0,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_12",NA,103,NA,15,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_13",NA,114,NA,30,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_14",NA,112,NA,47,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_15",NA,86,NA,66,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_16",NA,100,NA,82,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_17",NA,107,NA,97,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_18",NA,120,NA,114,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_19",NA,118,NA,134,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7428_1",NA,140,NA,180,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_2",NA,132,NA,162,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_3",NA,133,NA,147,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_4",NA,123,NA,128,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_5",NA,144,NA,113,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_6",NA,117,NA,96,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_7",NA,149,NA,77,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_8",NA,150,NA,61,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_9",NA,150,NA,45,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_10",NA,137,NA,29,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_11",NA,136,NA,11,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_12",NA,137,NA,12,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_13",NA,140,NA,26,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_14",NA,116,NA,43,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_15",NA,123,NA,62,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7428_16",NA,124,NA,77,7428,28,656041,2,2021-07-20,44397,"High Productivity"
"7426_1",NA,140,NA,187,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_2",NA,130,NA,172,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_3",NA,144,NA,152,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_4",NA,136,NA,137,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_5",NA,132,NA,117,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_6",NA,124,NA,102,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_7",NA,130,NA,87,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_8",NA,127,NA,70,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_9",NA,132,NA,52,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_10",NA,123,NA,34,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_11",NA,137,NA,20,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_12",NA,128,NA,0,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_13",NA,153,NA,19,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_14",NA,140,NA,39,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_15",NA,134,NA,52,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_16",NA,145,NA,72,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_17",NA,134,NA,87,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_18",NA,145,NA,107,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7426_19",NA,150,NA,121,7426,26,656041,2,2021-07-20,44397,"High Productivity"
"7424_1",NA,118,NA,196,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_2",NA,133,NA,177,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_3",NA,144,NA,162,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_4",NA,127,NA,147,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_5",NA,138,NA,124,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_6",NA,143,NA,109,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_7",NA,137,NA,95,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_8",NA,141,NA,62,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_9",NA,152,NA,44,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_10",NA,139,NA,25,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_11",NA,130,NA,0,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_12",NA,127,NA,15,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_13",NA,120,NA,30,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_14",NA,110,NA,47,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_15",NA,118,NA,66,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_16",NA,107,NA,82,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_17",NA,122,NA,97,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_18",NA,129,NA,114,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7424_19",NA,130,NA,134,7424,24,656041,2,2021-07-20,44397,"High Productivity"
"7428_1",NA,137,NA,180,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_2",NA,142,NA,162,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_3",NA,110,NA,147,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_4",NA,156,NA,128,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_5",NA,173,NA,113,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_6",NA,160,NA,96,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_7",NA,166,NA,77,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_8",NA,172,NA,61,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_9",NA,153,NA,45,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_10",NA,160,NA,29,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_11",NA,157,NA,11,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_12",NA,175,NA,12,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_13",NA,172,NA,26,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_14",NA,166,NA,43,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_15",NA,157,NA,62,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7428_16",NA,135,NA,77,7428,28,656041,2,2021-07-27,44404,"High Productivity"
"7426_1",NA,145,NA,187,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_2",NA,160,NA,172,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_3",NA,130,NA,152,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_4",NA,156,NA,137,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_5",NA,147,NA,117,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_6",NA,156,NA,102,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_7",NA,160,NA,87,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_8",NA,150,NA,70,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_9",NA,140,NA,52,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_10",NA,136,NA,34,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_11",NA,140,NA,20,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_12",NA,147,NA,0,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_13",NA,166,NA,19,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_14",NA,140,NA,39,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_15",NA,143,NA,52,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_16",NA,145,NA,72,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_17",NA,139,NA,87,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_18",NA,147,NA,107,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7426_19",NA,160,NA,121,7426,26,656041,2,2021-07-27,44404,"High Productivity"
"7424_1",NA,134,NA,196,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_2",NA,140,NA,177,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_3",NA,132,NA,162,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_4",NA,161,NA,147,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_5",NA,146,NA,124,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_6",NA,143,NA,109,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_7",NA,161,NA,95,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_8",NA,137,NA,62,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_9",NA,162,NA,44,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_10",NA,147,NA,25,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_11",NA,153,NA,0,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_12",NA,142,NA,15,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_13",NA,145,NA,30,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_14",NA,155,NA,47,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_15",NA,130,NA,66,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_16",NA,160,NA,82,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_17",NA,155,NA,97,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_18",NA,157,NA,114,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7424_19",NA,140,NA,134,7424,24,656041,2,2021-07-27,44404,"High Productivity"
"7428_1",NA,120,NA,180,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_2",NA,160,NA,162,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_3",NA,163,NA,147,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_4",NA,170,NA,128,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_5",NA,167,NA,113,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_6",NA,175,NA,96,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_7",NA,183,NA,77,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_8",NA,160,NA,61,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_9",NA,167,NA,45,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_10",NA,172,NA,29,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_11",NA,175,NA,11,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_12",NA,180,NA,12,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_13",NA,179,NA,26,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_14",NA,170,NA,43,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_15",NA,180,NA,62,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7428_16",NA,174,NA,77,7428,28,656041,2,2021-08-03,44411,"High Productivity"
"7426_1",NA,140,NA,187,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_2",NA,132,NA,172,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_3",NA,145,NA,152,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_4",NA,143,NA,137,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_5",NA,150,NA,117,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_6",NA,162,NA,102,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_7",NA,165,NA,87,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_8",NA,162,NA,70,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_9",NA,170,NA,52,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_10",NA,158,NA,34,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_11",NA,145,NA,20,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_12",NA,150,NA,0,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_13",NA,160,NA,19,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_14",NA,165,NA,39,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_15",NA,172,NA,52,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_16",NA,150,NA,72,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_17",NA,153,NA,87,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_18",NA,160,NA,107,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7426_19",NA,164,NA,121,7426,26,656041,2,2021-08-03,44411,"High Productivity"
"7424_1",NA,150,NA,196,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_2",NA,153,NA,177,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_3",NA,152,NA,162,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_4",NA,165,NA,147,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_5",NA,168,NA,124,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_6",NA,156,NA,109,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_7",NA,163,NA,95,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_8",NA,160,NA,62,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_9",NA,164,NA,44,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_10",NA,173,NA,25,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_11",NA,170,NA,0,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_12",NA,170,NA,15,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_13",NA,172,NA,30,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_14",NA,174,NA,47,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_15",NA,171,NA,66,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_16",NA,169,NA,82,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_17",NA,168,NA,97,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_18",NA,165,NA,114,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7424_19",NA,174,NA,134,7424,24,656041,2,2021-08-03,44411,"High Productivity"
"7428_1",NA,110,NA,180,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_2",NA,162,NA,162,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_3",NA,154,NA,147,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_4",NA,179,NA,128,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_5",NA,180,NA,113,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_6",NA,160,NA,96,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_7",NA,173,NA,77,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_8",NA,177,NA,61,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_9",NA,168,NA,45,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_10",NA,174,NA,29,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_11",NA,177,NA,11,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_12",NA,180,NA,12,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_13",NA,174,NA,26,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_14",NA,168,NA,43,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_15",NA,178,NA,62,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7428_16",NA,153,NA,77,7428,28,656041,2,2021-08-10,44418,"High Productivity"
"7426_1",NA,140,NA,187,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_2",NA,154,NA,172,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_3",NA,140,NA,152,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_4",NA,161,NA,137,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_5",NA,162,NA,117,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_6",NA,156,NA,102,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_7",NA,163,NA,87,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_8",NA,162,NA,70,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_9",NA,170,NA,52,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_10",NA,166,NA,34,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_11",NA,144,NA,20,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_12",NA,137,NA,0,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_13",NA,150,NA,19,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_14",NA,128,NA,39,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_15",NA,166,NA,52,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_16",NA,175,NA,72,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_17",NA,172,NA,87,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_18",NA,145,NA,107,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7426_19",NA,154,NA,121,7426,26,656041,2,2021-08-10,44418,"High Productivity"
"7424_1",NA,154,NA,196,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_2",NA,156,NA,177,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_3",NA,163,NA,162,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_4",NA,164,NA,147,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_5",NA,165,NA,124,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_6",NA,160,NA,109,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_7",NA,166,NA,95,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_8",NA,164,NA,62,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_9",NA,176,NA,44,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_10",NA,158,NA,25,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_11",NA,177,NA,0,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_12",NA,162,NA,15,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_13",NA,156,NA,30,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_14",NA,173,NA,47,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_15",NA,161,NA,66,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_16",NA,170,NA,82,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_17",NA,167,NA,97,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_18",NA,170,NA,114,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7424_19",NA,182,NA,134,7424,24,656041,2,2021-08-10,44418,"High Productivity"
"7428_1",NA,116,NA,180,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_2",NA,160,NA,162,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_3",NA,176,NA,147,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_4",NA,164,NA,128,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_5",NA,175,NA,113,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_6",NA,183,NA,96,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_7",NA,154,NA,77,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_8",NA,180,NA,61,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_9",NA,167,NA,45,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_10",NA,163,NA,29,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_11",NA,144,NA,11,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_12",NA,174,NA,12,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_13",NA,161,NA,26,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_14",NA,163,NA,43,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_15",NA,155,NA,62,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7428_16",NA,170,NA,77,7428,28,656041,2,2021-08-19,44427,"High Productivity"
"7426_1",NA,140,NA,187,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_2",NA,155,NA,172,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_3",NA,156,NA,152,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_4",NA,166,NA,137,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_5",NA,150,NA,117,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_6",NA,139,NA,102,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_7",NA,146,NA,87,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_8",NA,125,NA,70,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_9",NA,150,NA,52,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_10",NA,170,NA,34,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_11",NA,170,NA,20,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_12",NA,120,NA,0,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_13",NA,160,NA,19,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_14",NA,151,NA,39,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_15",NA,137,NA,52,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_16",NA,163,NA,72,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_17",NA,130,NA,87,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_18",NA,153,NA,107,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7426_19",NA,150,NA,121,7426,26,656041,2,2021-08-19,44427,"High Productivity"
"7424_1",NA,154,NA,196,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_2",NA,162,NA,177,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_3",NA,155,NA,162,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_4",NA,161,NA,147,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_5",NA,170,NA,124,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_6",NA,168,NA,109,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_7",NA,150,NA,95,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_8",NA,174,NA,62,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_9",NA,167,NA,44,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_10",NA,168,NA,25,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_11",NA,172,NA,0,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_12",NA,182,NA,15,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_13",NA,164,NA,30,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_14",NA,174,NA,47,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_15",NA,143,NA,66,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_16",NA,166,NA,82,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_17",NA,156,NA,97,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_18",NA,170,NA,114,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7424_19",NA,164,NA,134,7424,24,656041,2,2021-08-19,44427,"High Productivity"
"7428_1",NA,127,NA,180,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_2",NA,144.78,NA,162,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_3",NA,152.4,NA,147,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_4",NA,177.8,NA,128,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_5",NA,144.78,NA,113,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_6",NA,180.34,NA,96,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_7",NA,162.56,NA,77,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_8",NA,170.18,NA,61,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_9",NA,167.64,NA,45,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_10",NA,152.4,NA,29,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_11",NA,149.86,NA,11,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_12",NA,144.78,NA,12,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_13",NA,142.24,NA,26,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_14",NA,144.78,NA,43,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_15",NA,165.1,NA,62,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7428_16",NA,182.88,NA,77,7428,28,656041,2,2021-08-31,NA,"High Productivity"
"7426_1",NA,111.76,NA,187,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_2",NA,129.54,NA,172,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_3",NA,129.54,NA,152,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_4",NA,149.86,NA,137,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_5",NA,157.48,NA,117,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_6",NA,165.1,NA,102,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_7",NA,154.94,NA,87,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_8",NA,149.86,NA,70,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_9",NA,149.86,NA,52,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_10",NA,167.64,NA,34,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_11",NA,154.94,NA,20,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_12",NA,152.4,NA,0,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_13",NA,160.02,NA,19,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_14",NA,162.56,NA,39,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_15",NA,157.48,NA,52,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_16",NA,149.86,NA,72,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_17",NA,144.78,NA,87,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_18",NA,142.24,NA,107,7426,26,656041,2,2021-08-31,NA,"High Productivity"
"7426_19",NA,137.16,NA,121,7426,26,656041,2,2021-08-31,NA,"High Productivity"
