"","OTU","VB0889_004","VB0889_006","VB0889_015","VB0889_016","VB0889_017","VB0889_018","VB0889_025","VB0889_028","VB0889_030","VB0889_038","VB0889_042","VB0889_049","VB0889_050","VB0889_051","VB0889_052","VB0889_073","VB0889_074","VB0889_075","VB0889_076","VB0889_077","VB0889_078","VB0889_085","VB0889_086","VB0889_090"
"104","Bacteria_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_unclassified_unclassified_cbb1cce2567e94380e17efe7b2116ab4",31,39,41,67,0,39,42,25,36,39,36,52,38,52,18,43,79,32,37,47,32,0,61,32
"105","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Sinorhizobium_unclassified_c0a55ec746ddf231fb72c713d47dde62",63,33,68,44,19,34,71,54,30,60,59,59,49,28,41,38,43,66,108,37,26,45,27,32
"106","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Kaistobacter_unclassified_843c0cd1f3058a89b43a0daa636fc50c",67,40,41,42,32,44,56,46,51,72,36,69,42,55,41,45,106,59,42,62,34,66,49,41
"107","Bacteria_Actinobacteria_MB-A2-108_0319-7L14_unclassified_unclassified_unclassified_8ce802362640265db533ca4e6f9ea326",34,29,47,16,32,28,28,12,13,23,7,17,13,11,11,25,24,9,7,19,26,45,17,33
"108","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_1ba5e3baefe7106a213829e119fe2069",33,27,38,37,39,25,46,21,36,34,52,43,42,46,23,46,57,43,39,40,40,63,36,27
"109","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_757e1c6896d9c8f21dd95fe111aea11b",54,48,39,43,54,55,43,44,60,23,50,65,25,64,34,53,11,77,52,61,60,43,41,71
"110","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_9173f33e160cea1fbf8b7885ea99a0cd",35,59,37,43,43,33,27,38,23,21,39,44,21,46,14,28,13,18,32,26,38,35,47,25
"111","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Inquilinus_unclassified_efad5ad32e253c5b36dc74728c4c434d",47,49,40,53,69,30,42,54,49,21,86,63,41,27,29,39,25,63,77,47,34,78,44,64
"112","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_unclassified_unclassified_efce4d178e31505e1f4bfa1d8f5f631a",44,52,60,35,41,59,57,60,59,45,63,63,52,64,30,54,54,59,58,66,40,56,57,66
"113","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Mycobacteriaceae_Mycobacterium_unclassified_5d73f7ed186663a5cda941bab2b1916f",43,28,34,54,58,40,44,36,39,57,58,59,32,53,54,41,60,55,76,37,25,69,43,39
"114","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinosynnemataceae_unclassified_unclassified_6de3e1389252427771a85ed7a686c771",19,81,54,78,14,82,50,54,80,43,26,34,100,16,27,59,25,47,28,83,93,64,46,107
"115","Bacteria_Proteobacteria_Betaproteobacteria_MND1_unclassified_unclassified_unclassified_a3e8a1190d10a2cd5335760c4ec526db",35,29,24,43,66,54,49,35,31,26,26,34,20,78,23,87,72,32,78,75,36,48,32,56
"116","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_5e41a34414d1dc7d2b00b513b62e19d5",33,19,37,48,45,38,40,38,17,42,31,38,24,28,37,48,29,51,25,32,25,62,37,16
"117","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_mb2424_unclassified_unclassified_49ffb850646c238d5e971f2770eb26ab",34,40,51,55,0,42,51,50,61,39,67,72,23,49,25,75,47,38,39,52,38,104,41,39
"118","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_fedeb265885da2fd04aaad1aef82dd15",47,25,65,36,41,66,49,32,68,54,54,45,63,37,32,54,31,57,47,55,44,0,55,48
"119","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified_unclassified_fde408761d0b6f1df59350d3eb82fc59",100,68,84,33,66,23,0,57,49,0,75,83,75,61,0,68,24,61,53,80,30,0,0,0
"120","Bacteria_Gemmatimonadetes_Gemm-5_unclassified_unclassified_unclassified_unclassified_500c71f692f7d066d7197cc9ab8192c4",36,68,34,35,73,42,41,48,52,19,0,43,45,71,62,61,133,72,60,87,46,93,21,78
"121","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Couchioplanes_unclassified_52963d76c1e664c94a1702e2e1bb7171",63,17,46,29,33,40,36,38,49,25,60,55,46,63,33,57,32,52,41,35,43,30,24,54
"122","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_2a040073696631d37f98a73863178bef",31,46,24,37,54,43,37,27,32,22,50,55,18,35,32,34,20,43,30,44,29,57,60,28
"123","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_unclassified_unclassified_6e4bd120ed5328d360e1fa542f1c38a2",26,45,22,36,22,74,34,39,48,39,49,43,29,32,14,26,33,54,45,22,26,39,28,29
"124","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_19a3f449369bf77de0175f8316d44d6d",59,31,42,44,46,57,21,51,33,85,43,54,37,66,34,57,63,25,41,61,48,71,42,40
"125","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_unclassified_unclassified_c291effdc942336b234b5e176706e999",47,50,21,8,12,24,21,36,18,0,28,25,17,15,24,129,18,29,214,15,15,54,83,21
"126","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_c64d06f28bcbd991308ea2788177b289",36,25,25,34,62,40,37,26,36,0,34,34,33,36,29,36,51,22,41,50,52,43,62,34
"127","Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_stutzeri_034d390a9b862409d5d368545bf47781",4,0,5,0,0,4,0,19,7,0,11,0,0,0,0,0,3,7,0,0,4,0,0,5
"128","Bacteria_Actinobacteria_Actinobacteria_Micrococcales_unclassified_unclassified_unclassified_6bad0702884aff80402047c1d1b95abd",58,47,0,50,79,56,61,29,40,0,38,0,48,35,43,62,40,36,39,31,54,0,0,50
"129","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_unclassified_unclassified_5e3d920bb89733c0e74baef7dddbe67e",39,18,28,54,40,62,44,32,49,0,35,30,32,18,32,60,33,63,44,49,25,31,23,45
"130","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_abd5f37aa6d3f4fd1a61066a222a5b5c",24,35,28,60,34,24,40,25,21,47,33,26,19,25,17,24,22,31,40,45,28,50,36,25
"131","Bacteria_Proteobacteria_Betaproteobacteria_Ellin6067_unclassified_unclassified_unclassified_93047b6723a0077cae95b3f31a65c654",57,31,38,43,79,52,30,29,43,0,47,66,38,41,23,62,64,47,49,47,38,83,59,39
"132","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_unclassified_unclassified_0b4b2f01153d886b0cd408675f1fc95e",43,54,32,32,70,21,65,22,23,66,40,41,52,33,22,51,26,36,29,39,65,42,84,30
"133","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rubellimicrobium_unclassified_9e4e7275d7196605fe237c25c934980c",77,62,86,41,70,33,62,61,33,85,71,56,77,24,23,86,0,40,29,16,91,49,49,82
"134","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Balneimonas_unclassified_4c1ab187a69a30d7530ecee433195b21",36,66,56,27,46,27,26,44,45,69,50,60,39,34,48,53,48,32,35,34,47,0,28,44
"135","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_unclassified_unclassified_d7df005b391188b485059699713cab12",26,21,87,0,0,0,36,47,76,52,82,24,46,0,0,0,0,0,0,41,88,0,47,94
"136","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_250cbc6843b0bd4c48d6579a4cd2dd71",36,46,39,54,0,0,35,26,37,0,35,54,32,48,43,40,0,45,42,57,43,0,32,35
"137","Bacteria_Firmicutes_Bacilli_Bacillales_unclassified_unclassified_unclassified_aa7cae7182c70f53242b1412b5c1f964",46,58,36,32,29,48,33,63,49,108,26,56,25,50,77,23,73,58,31,37,37,40,27,21
"138","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unclassified_unclassified_fcb3abd62b1869f5268ab3d2578dd85e",51,25,43,66,34,43,44,48,55,40,61,42,51,41,9,44,27,43,62,67,31,55,38,47
"139","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Geodermatophilaceae_Modestobacter_unclassified_c871c1d62ef0d097c32bfe83d666f613",29,42,37,25,62,41,33,44,32,42,63,67,42,26,25,44,9,47,31,17,58,45,23,61
"140","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Myxococcus_unclassified_8f625be9ec0bce4f0468db9763e3b999",44,69,42,0,0,77,88,120,54,0,137,129,47,160,216,56,0,37,28,76,43,47,0,50
"141","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_unclassified_unclassified_007b7d0f8e8976558d667a1abde6a348",52,34,33,68,61,51,48,62,42,35,50,36,36,87,20,15,47,57,54,44,28,33,19,19
"142","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_ed60f03ff97951672f826b5a8894ee10",49,41,43,55,20,60,45,29,57,38,41,40,60,56,28,49,44,42,44,61,58,91,48,64
"143","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rubellimicrobium_unclassified_ccc572eac875e7e08d494c745d60867e",55,56,80,36,59,20,48,43,36,55,53,52,52,11,38,68,23,33,21,33,62,66,35,65
"144","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Azohydromonas_unclassified_9ad739271a4e4f88ea496738d01dd78a",0,0,77,0,0,82,95,0,0,271,0,0,0,0,371,368,0,0,0,0,74,199,0,88
"145","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_unclassified_a123e01a634a2ffa29162f17f8f5643f",34,33,28,44,61,59,48,29,20,55,42,41,27,32,23,38,43,40,25,50,0,53,100,36
"146","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_e6277dee6e028057c1d433cf88b52176",30,37,33,27,52,23,41,21,18,37,45,38,36,25,31,30,43,21,49,55,28,135,51,34
"147","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Agrobacterium_unclassified_b467bbf7f9d84b55f768d9100667bb5c",42,47,84,25,0,18,30,113,69,33,34,65,32,11,23,28,24,31,15,15,19,41,44,6
"148","Bacteria_Acidobacteria_[Chloracidobacteria]_RB41_Ellin6075_unclassified_unclassified_61895d80faee6e1e133cca80b640ce88",58,33,57,41,41,45,41,51,35,89,64,77,63,30,92,28,54,43,24,54,32,50,26,47
"149","Bacteria_Chloroflexi_Ellin6529_unclassified_unclassified_unclassified_unclassified_4fe87e35cf7ae713757eba128fee8fb9",42,25,44,31,0,16,28,24,34,56,22,24,25,26,21,48,10,12,12,6,36,44,16,31
"150","Bacteria_Cyanobacteria_Chloroplast_Streptophyta_unclassified_unclassified_unclassified_490fff288d8ab53d66031a6116de406e",77,123,41,24,9,14,94,15,19,22,44,24,102,55,27,13,136,279,144,19,3,39,7,169
"151","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_unclassified_unclassified_c8949e3dbb47b8825afaaeaf7f493cb0",32,19,15,39,19,50,21,33,26,32,25,22,18,26,26,27,12,36,22,34,19,18,22,33
"152","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_277ddbd9f24acb41a23b2705dbcf4336",28,50,56,60,64,44,28,38,24,27,24,48,29,46,36,36,20,44,38,30,26,42,26,29
"153","Bacteria_Actinobacteria_Rubrobacteria_Rubrobacterales_Rubrobacteraceae_unclassified_unclassified_cbfd2108654af88c492bd02dc7b3f5e0",17,17,19,18,51,12,25,12,22,11,12,23,10,26,22,31,19,19,25,16,11,39,33,14
"154","Bacteria_Actinobacteria_Rubrobacteria_Rubrobacterales_Rubrobacteraceae_Rubrobacter_unclassified_8e4b802f32b703fc1f99cb1534340033",26,42,34,41,59,36,27,39,53,0,40,35,34,34,29,79,0,47,41,41,31,0,0,43
"155","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_unclassified_unclassified_f34cd37662694bffe9b1cc0b9ad17625",39,25,25,43,22,35,30,33,33,43,33,37,33,8,19,47,0,33,29,28,32,29,17,52
"156","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_ffd60d684f32e6fd5b47fe90095f9d34",22,30,20,30,35,23,40,23,16,49,32,28,25,24,25,32,12,63,22,49,29,0,36,39
"157","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_unclassified_unclassified_ae8b35621177d18783a4cff7c43a9d08",51,21,40,41,22,30,55,32,55,69,31,49,63,10,28,44,51,49,36,25,13,44,61,31
"158","Bacteria_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_unclassified_779ad536ae711648e953fa18f8d3e656",44,22,25,44,43,31,58,16,23,27,28,0,23,32,32,31,0,0,24,33,50,53,49,40
"159","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_unclassified_unclassified_d37b04fcdb95fb71462db556687b3ba4",56,19,66,24,36,22,24,25,41,62,38,57,24,43,29,26,43,49,50,21,34,0,22,39
"160","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_unclassified_unclassified_c7a3c75d90688e68200e663a0c81ddb6",28,0,43,15,0,0,0,13,0,28,34,55,34,0,0,0,0,0,0,0,0,0,0,0
"161","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_5eb24d332516d6250e00ec8dd7231a96",33,40,26,46,21,47,48,29,50,43,35,39,48,25,0,35,23,19,19,33,36,0,40,35
"162","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_unclassified_unclassified_e05205957235db5caef5d46b68009fd5",32,58,32,42,42,56,27,39,24,41,20,16,29,41,31,43,63,18,35,48,68,42,70,33
"163","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_21bd94215c3d78864342f64e05c94cca",24,21,15,31,27,14,33,32,35,23,18,23,21,28,25,29,31,26,43,31,31,46,46,13
"164","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_f4fc111434e884cb0d48d8f75693d1bd",16,27,19,22,28,34,18,32,19,0,45,10,30,21,19,35,20,21,28,16,32,37,25,35
"165","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_1875d63eb1cf69f8063f1c5ddeb6c539",30,0,27,43,49,45,49,24,32,29,32,47,13,31,22,42,53,30,53,22,23,0,42,43
"166","Bacteria_Actinobacteria_MB-A2-108_0319-7L14_unclassified_unclassified_unclassified_6d4600e84c2b19090fb3bbebd7bd2553",15,24,29,14,37,21,54,10,13,6,7,10,18,10,16,42,7,7,16,12,30,20,13,19
"167","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unclassified_unclassified_6203430e6f3a73c95b0f33cf06be9d3f",22,31,26,18,19,33,22,20,35,19,54,35,23,41,15,32,21,32,22,39,36,45,39,39
"168","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_d8decd9410463aab8096e939fb7fe16d",38,42,27,32,43,33,27,19,41,27,33,43,43,45,20,33,24,27,30,34,40,81,42,23
"169","Archaea_Crenarchaeota_Thaumarchaeota_Nitrososphaerales_Nitrososphaeraceae_CandidatusNitrososphaera_gargensis_ab8978b2a9c60a7591b15bee6377ed66",29,35,28,37,36,27,24,32,43,40,37,31,25,40,26,35,45,31,28,33,23,60,24,34
"170","Bacteria_Firmicutes_Bacilli_Bacillales_Planococcaceae_unclassified_unclassified_a0bb452863041c440bd2ae35f06d2379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
"171","Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Tepidibacter_unclassified_c31285f29f6792318630c59114011532",20,23,21,28,28,32,18,25,22,23,39,20,17,37,41,31,45,31,26,19,16,22,17,21
"172","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_Streptomyces_unclassified_0d5a9e76c0679a693bee715755ba3d24",50,46,27,18,53,42,24,20,27,55,6,42,30,8,40,5,4,48,16,39,22,89,32,47
"173","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_unclassified_unclassified_0dc79b65eeb707a695aca341ac37d2a9",30,50,39,16,38,33,29,28,49,0,35,51,23,24,27,44,0,38,19,33,29,68,42,36
"174","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_365a7b7af088d70f6ff4dd98fc02c4ea",32,37,27,72,39,54,40,61,35,39,0,0,42,0,33,77,43,32,0,82,69,89,99,70
"175","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides_oleivorans_5e237fdf24ec5a39da3a96f651960bdd",48,29,52,26,21,15,34,24,36,22,46,19,36,0,11,26,11,37,27,18,39,39,25,26
"176","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Devosia_unclassified_c0e3856ccafdee82f63a8cd108a750e4",17,23,19,25,44,43,27,38,45,0,36,33,30,24,13,31,0,20,0,13,19,54,78,13
"177","Bacteria_Acidobacteria_[Chloracidobacteria]_PK29_unclassified_unclassified_unclassified_000a2eba80f923ccf31989700b27d6fd",52,17,10,33,33,17,27,50,0,28,16,13,14,13,8,36,28,33,8,46,25,67,48,7
"178","Archaea_Crenarchaeota_Thaumarchaeota_Nitrososphaerales_Nitrososphaeraceae_CandidatusNitrososphaera_gargensis_bd8a7bf8ba06d32c5c37e75844050127",10,39,23,24,39,31,33,21,35,35,34,26,27,27,21,32,32,33,41,16,26,52,55,32
"179","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_09048a99c9bb5284d8624e1aec8eef30",13,28,23,22,21,36,20,29,39,33,40,28,26,31,19,34,34,56,30,16,28,31,32,16
"180","Bacteria_Verrucomicrobia_[Spartobacteria]_[Chthoniobacterales]_[Chthoniobacteraceae]_unclassified_unclassified_a32c14d3234536698a8d2ba0678cdbfa",43,0,50,48,0,24,43,35,0,31,20,17,22,26,20,77,45,26,40,31,27,0,54,45
"181","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_unclassified_unclassified_8444be9a3e0e25409b90fefee466eb38",28,29,24,25,29,28,14,66,31,50,23,40,35,19,51,20,26,21,28,21,23,0,25,14
"182","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_95f5c3938f0006e1269538c627560d59",28,50,24,38,31,45,51,18,17,27,22,18,24,31,14,24,30,11,10,36,48,32,54,32
"183","Bacteria_Proteobacteria_Betaproteobacteria_MND1_unclassified_unclassified_unclassified_ad2fecf68060440360f4a1f8c44ec1a7",29,27,20,40,30,24,49,18,31,19,38,0,23,60,23,44,64,26,48,49,40,59,53,27
"184","Bacteria_Chloroflexi_Gitt-GS-136_unclassified_unclassified_unclassified_unclassified_ab203a9bcd5ea28788f9e5be5415848f",29,44,31,27,55,0,0,25,30,47,0,43,0,26,32,47,0,0,17,0,40,114,14,34
"185","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_aaac9a711f063fca2b6b08fd234b33fc",31,23,53,27,0,0,23,31,34,0,36,0,26,27,0,31,24,35,18,0,54,0,0,43
"186","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Kaistobacter_unclassified_11151072750f68432a26c8d7c73d6189",29,16,45,30,24,22,31,37,46,38,27,33,37,28,49,19,24,44,28,26,28,0,22,40
"187","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_324db2c4cb45c9b5ce286ba22f96b176",31,62,31,44,0,37,41,28,24,30,43,41,38,0,15,31,0,0,27,73,26,26,105,36
"188","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_unclassified_unclassified_934735929be7e635306099c8d38e765a",26,39,39,37,23,49,41,31,32,34,42,20,34,38,17,27,29,28,33,36,35,26,33,35
"189","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodobium_unclassified_6a82382d1f390d8b38ef26d84e7e1385",32,31,18,37,36,38,36,35,42,22,39,51,25,28,10,34,21,35,28,30,32,60,29,58
"190","Bacteria_Planctomycetes_Planctomycetia_Pirellulales_Pirellulaceae_unclassified_unclassified_9dbb175861ea62fdec6038e0b7feb4a4",24,27,31,33,27,32,46,17,28,39,38,17,42,20,30,33,54,38,43,34,30,54,36,37
"191","Bacteria_unclassified_unclassified_unclassified_unclassified_unclassified_unclassified_d4ffee89f72cc047da833d3e2279f7e5",96,106,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_42c4052d8b6bd2bb9177f4681045355a",32,37,35,58,13,31,45,8,21,48,12,39,24,8,15,25,27,20,11,35,32,29,46,38
"193","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_unclassified_af41209356d86f9b846d6f6e840cb08b",36,31,20,24,27,25,36,21,21,47,45,50,36,37,30,19,40,19,18,56,29,38,28,20
"194","Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium_unclassified_63fca616d2f61d5e4c5fe6abfac12ae0",24,17,28,35,0,27,23,40,25,31,17,29,32,33,33,20,22,30,33,32,17,51,35,21
"195","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhodobiaceae_Afifella_unclassified_03feca595fe0bbc09b4ba9c8001a7677",30,23,28,25,17,10,28,21,22,29,18,29,31,12,29,29,38,33,35,30,48,52,30,34
"196","Archaea_Crenarchaeota_Thaumarchaeota_Nitrososphaerales_Nitrososphaeraceae_CandidatusNitrososphaera_unclassified_36d3b99cbc044e1531dc21fb94159f72",21,23,9,26,25,9,15,12,13,21,23,13,16,33,16,37,42,22,25,29,23,31,33,15
"197","Bacteria_Acidobacteria_S035_unclassified_unclassified_unclassified_unclassified_2f86fc8013b74ece7f2f23f78a570715",41,13,23,34,23,33,23,20,21,45,20,22,33,29,27,23,66,39,53,25,25,32,19,13
"198","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Brevibacillus_unclassified_7b07fa39de91782e17376e45ce76e919",36,88,0,0,0,36,0,69,0,43,29,0,0,36,131,0,56,0,0,0,0,0,66,0
"199","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_a129a2867dea02f76cb82c20c3908c1a",34,27,14,38,29,17,29,30,23,38,41,21,30,23,23,19,0,29,37,53,26,0,29,39
"200","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_f2fda11df712c0fda05a5298295c2b6f",28,15,14,38,47,33,0,8,21,0,17,29,23,15,18,34,23,36,29,13,30,86,0,28
"201","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Geodermatophilaceae_unclassified_unclassified_a4a22fb681b2a21550eb2dfafa9bc14d",34,51,33,30,27,21,11,26,34,24,25,28,14,19,11,36,16,29,19,18,30,25,20,33
"202","Bacteria_Gemmatimonadetes_Gemmatimonadetes_C114_unclassified_unclassified_unclassified_cbf5a1e846607a82da0205f9b66772d0",42,56,39,29,59,36,34,30,37,20,20,14,23,26,32,51,36,29,40,38,49,20,31,53
"203","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_unclassified_unclassified_8344d2a7467a5d8acd26170b182e6002",16,0,28,31,43,18,17,21,24,30,26,23,28,0,0,36,0,22,29,0,7,0,14,21
"204","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Pseudonocardiaceae_Saccharopolyspora_unclassified_ef8139862a590e217bf7f22f38faf4c5",17,32,0,38,38,28,9,28,21,0,23,0,0,9,12,0,24,16,20,22,0,0,22,0
"205","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_231ad6d7e7f258513e2ac70bffd59c0f",37,21,38,24,34,18,33,18,13,20,11,17,21,9,31,23,13,14,11,6,34,22,9,26
"206","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_8c72b04ca8e73a0f97e7ce1462f89a9f",18,32,28,32,22,31,31,29,42,30,26,37,27,42,28,27,34,25,26,49,30,53,27,29
"207","Bacteria_Actinobacteria_Rubrobacteria_Rubrobacterales_Rubrobacteraceae_Rubrobacter_unclassified_7a092061b5e56e3769a92497d92d1abe",38,35,16,23,36,20,21,38,39,0,29,19,14,19,22,43,20,33,16,23,44,0,0,55
"208","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_Streptomyces_mirabilis_3c012fac36c09360553a1854af0d30da",51,23,31,36,56,61,38,53,48,15,37,64,70,27,40,37,19,68,99,32,19,26,0,22
"209","Bacteria_Acidobacteria_Solibacteres_Solibacterales_unclassified_unclassified_unclassified_8c5b11f0da6526539b34611db869d916",41,41,31,26,30,25,37,13,21,26,22,57,30,22,36,39,43,39,34,37,0,18,24,28
"210","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Pseudonocardiaceae_unclassified_unclassified_07568257867de41d952403e5ee91ab11",28,18,48,17,43,10,37,0,18,38,20,0,14,0,14,0,0,15,7,0,20,0,0,25
"211","Bacteria_Chloroflexi_Gitt-GS-136_unclassified_unclassified_unclassified_unclassified_c94b5285e0e760d2793f3e53274d29ac",23,17,31,17,29,28,29,19,9,37,8,22,16,36,29,23,14,22,28,31,25,25,18,14
"212","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_742c5c293ff5158de6bb5afde4f5cb26",31,31,35,39,63,32,52,0,36,0,23,0,18,31,24,40,17,34,27,0,39,41,0,0
"213","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Promicromonosporaceae_Promicromonospora_unclassified_4bd13e5639f763d0502aefb190692e17",33,7,29,11,6,9,20,8,33,23,23,16,23,0,12,31,0,40,8,7,27,31,13,20
