FeatureID,Kingdom,Phylum,Class,Order,Family,Genus,Species
8272ecd0aa307c2abcdfd00a9519b118,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,unclassified
a7e89bfb9a1674d6822fe3ef6d478eaf,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
3143e264907df4a7cb83d9ad401a8a4c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
bb646264107b7b1de0858f4b51f403dc,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
e21f0f9ea9313b2591cfec8880f24410,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
5b7d996a91cfa66efb2a2f64b13f1be6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
af95f658ed52b45dbf4977b332a3c060,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
0d5a9e76c0679a693bee715755ba3d24,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
b1fc8f92c441f8372b52ce2cb6b9db4e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
76d77ceb1147937c0e4d26b4767c3d14,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unclassified
15ce3a069121b2a19d57386c4caeba7d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,unclassified
9592021130794b72e1eff2827403d3c6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
c45d6d03e1483905155f1bd033d27be2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
275ac3a995cf8b18a6198be849501e99,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
ce25d94d38bbfc851b3a831d097e4bed,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus,unclassified
3acd657ee95eb7b3f7d95977db32798c,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
f0cb7bfbe57ca6d1a3a0e4ebd9ef53c8,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified
7cacde32c3ce743501a344818a757be5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
98ef87e5c6f91d0f66c29fb267892eb1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
6f248655088a28ef25584e542da93658,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
2f7d62e5500cc3070addcafe5ad74e2a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
9028aabe17372ee45f50aa65400d33b1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,unclassified
e0fc3f3a6c03bcefad46aecad58d1230,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
c62488c66b12318edcc0435f825561ec,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
b7c2141975ba17ecb503342599532623,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,unclassified
61ce611cfc4ad46cd89456e59e25d589,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
48705c64f86a5f39e1273f106971d956,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Polyangium,unclassified
8130630a79f510dd7d98f9f27bc2f675,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,unclassified
b6aadc755110423a2571f627d6dfc18b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Phytohabitans,unclassified
af86d76f96e3d5cc10350aff6bb16b1e,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,unclassified
c75ff35009f50b945d6f96d22d1650eb,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium,unclassified
dc5e142f461c0fa50d01ace3f1dcb5e7,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Phytohabitans,unclassified
413d685bfb0d6597e0233c60905087b4,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Oscillochloridaceae,Oscillochloris,unclassified
61e00f826d3090cf2de337065a5f5492,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified
22293979a583eea393832265ee2587e4,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
952617489f7ac7175096a72ebff32b73,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
415c1d4ad37c0bac46cd8b03d0baac01,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
6b780e361cfc5f06def718518324bdcb,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
6d31887f449344d5bc2bd19c5386ef09,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
1bd322b7bc5ed7cd753dfd763ba6799d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
2c521befdcae9ce8dbdeea00f3e222f6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
acb5903be629407813398a2c03309d24,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
e077f7faf48e5aad47b13af6835db552,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
48ec7278b9508d91bd804a49d87c604b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
ab77cedd20c26349eaaadcb1b1eafc16,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified
2d5f5b37ac6b5257e864ee91f7e81fcb,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
c2a50d662d1429087b371107ac2a4de7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
572bc3028beb61ad52f30daf7fe5ca6b,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,unclassified
5bde28b8aae3ceb46a43126afa4915c0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,unclassified
e88da2979b23dc04f695947884124a07,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
a8e1305a8be489e82636d366e9471efc,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,unclassified
d20f553318c19d907cbde8c4eed8bb23,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
d8decd9410463aab8096e939fb7fe16d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,unclassified
a983eb60f7c4b9205af85838b7511440,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,unclassified
7c6b6a198e476d5d88a53bd31a21eec4,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,unclassified
1b0369cc5ac52bcaffa52331c5de4ca4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,unclassified
a43892b9151be6d14c786596f6e3d0a3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
ec1412e6d188158c4155e9838da70caa,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,unclassified
74a3b1ffa3816cea945a17ab762ce7f4,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus,unclassified
6af10ea5c29e3cb23de0f460c78a2163,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unclassified
3e86de6f313669cec7ad7c83c19583d3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,unclassified
497fc878a01a60f96213fd2ad56f1b69,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,unclassified
1ba90bc43cc6ea1c4cea611dc96a37ee,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
b919816878844d5c37a5be68c9debe78,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,unclassified
f12106963444363c13bdcb276d1c8e5c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
83cd1b4653c6deedb351f63926764a02,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
303ed42dc0f7eabc98d623632c6e1044,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unclassified
8316c4a937134207e417d03a3a757995,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
ae4b1a403e13b205c705d9bcec6bc5a7,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lentibacillus,unclassified
c694d33f8bda2cd76b09f309f4af318a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
6cc790c0efa263c0ad13ea66069d7030,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
dee7b64777529c379f39dd55a25dd08d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catenuloplanes,unclassified
262030247ef4ec4ac15dcc5c7b2919b0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,unclassified
588d4de4eaf4faa0718a2b5c358b4d3b,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
91eb0691975b60c66de8766d1219a43c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,unclassified
f246268fec67f5da8fa2ade9446da41f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
0731fb91187c3cd97deb9aab9f42c002,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea,unclassified
f64279b0f8c8497a7237339aee031e69,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
6fae5e39073ab2e68e51e645898d60a4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
4fa264b12875308315685eba17944ce8,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacillus,unclassified
8f7351b88293451571e8fdb902c26462,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
133ea9fa254e92daf257924e9c4a5e7f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,unclassified
3bc842d3f4430150ab50f2ca598e0b7a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
8ba8bfc3950ee361a654d77f4afb9d13,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
c2d41dc0a7b8eaedcf4697512aee4427,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unclassified
9fb58cc88a5481cb0015eefe7a0bdcbb,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,unclassified
7d7419973e1c6f0e486a8624217dca52,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
513f894a20f1c9ba8fb55ee165b5ded4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,unclassified
4aa53fa959fdcf09aee56984d48b9d08,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unclassified
b39f6fe45252d15671fc7be719537dc2,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
b0fd7f7f4763a6ecfb28c09324a119c2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
0236c637051868059078327c33dcee45,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
8c7765557903a39ec94d68e85a0dfbe8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,unclassified
aac0bb3d7181365e30cf464e980172ba,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
83b0bde4963afa2035706cc3fac899e7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unclassified
a34296580a36b75ae86514950c3e67da,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,unclassified
e25e1e5f6fe2aa5eb8c475e5eabad9dd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
e892e113cc5f1f5f98df27c1a055de76,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,unclassified
574a243c9a26b93aa8833678fb76c2a5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea,unclassified
284d645fdf938a9929bd42e013bc5bdc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,unclassified
896eefe22428f94c931296caba66c344,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
7ee3f11a5a477fd225f3b9006bbafecd,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea,unclassified
73e81c38e5f78179cb572a9f9a0082ce,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,unclassified
4903b53d2615ee0ddda8ed4c658723fd,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
4ff05d06c00b17324e75aa27d5f4051f,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,unclassified
8bc89318553cfb41a67a59ed4b7a9470,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,unclassified
b66b291842d6cc713df95e8bb9f5e608,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,unclassified
738581a9cc1f09e03830b9e9a74a24f6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
2c865034a143d2a1eda7fc72a4769fcc,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
3b20ca5ec488029489427f0d79d410a6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified
03036993792166e4fa19d1daba8b75a3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,unclassified
3bd1b1a4ebef9d61473baadea5e7a298,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,unclassified
26ab16ae6a52e33a691af6e5046fdeaa,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea,unclassified
161213db112ce2246e2f09be596534f9,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,unclassified
2298dc83be791e59b44ebf09fb8af1ed,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
9da51be9c62c9ea40ff0d0f06b5e7936,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
ddf1a0ccd6402b343271147666005381,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
a20addb55230820ab7e3e89e34fc4155,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
81298a4df3b511cba4d1a927115dcc5c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,unclassified
be47558c6271d37f385d50b31ce9a9a6,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
5300c6e239421019813096892de65771,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
609b55e6204b50a789993e65b43f538c,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unclassified
b8442e963671ba36cda040b09cdd7689,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,unclassified
afb03a91435fd7c815d8a75c53a4a989,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
1e907de08076f2871c370ccd1990e51b,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
2b70825856808220251d9f909e4823c3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
d0b840a248534ce65e2937e4caa2af39,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
dae00dc9d0500588d1907cfa84ade801,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,unclassified
dd93bc698bdb8d4a9caa83e404af4bb5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,unclassified
23482afa2750c527fb0fc0097a7e4ec5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
e9b872c45e3544e72e7fae0e21310b68,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
59d615115aa7db1db7fb454b298a8559,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unclassified
fdb22cbaab7721e8fef3fa48cd4cc4a1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified
c4c78b8f20425db24e1528a9fb9b33c3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,unclassified
47586913e5807f6a62a21b59f07bcce5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
37b154e354ed740fbc43c46b4ea42205,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,unclassified
d54d512b9974371b42caa8933d093fda,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,unclassified
11a2b33b471331f06175c03786c7a7b1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,unclassified
588d879c5f7aed16d75b755af63aad35,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,unclassified
92b4ef8179d877e0f7697493e6e588d2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
3d274c79cf7fcb20f5857df1a3b2c68a,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,unclassified
a2eb19e9892633957f7ef3fdc41e561e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,unclassified
e734ccd3c16511976a9483262853efdb,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
6671b9bc2af988512668a01e258bde48,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
bad0c851088d436414a7f01b1aae88ef,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unclassified
a9723e4661f8a853cea2f85b117eac3b,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unclassified
84a6c2a4f8e478f5aedd0dd1de41c9df,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,unclassified
9c5ae0b3b3eff64f9b15d303c029ddd1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,unclassified
1cd00342e68327b676da9a89cac48b38,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,unclassified
4ef3d05269c762db631f033432d48b23,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,unclassified
9c7fabe0a0be32f760157c7b6600620b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
316c066a99c55a96b538e1aa3a33e94b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,unclassified
332a55acb8efe72d7b99ef640a004a3b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,unclassified
6a7e72da55c0bab2e453d0aa9ce8c244,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,unclassified
1565633065d7bc27cdabd56e666ebfa2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,unclassified
ec8f440f3a668db758e33850515b168e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,unclassified
215eed194b97db6e69c20c87ac70fec7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,unclassified
ad59590ee1c48ff70e19c4c685fc86ca,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,unclassified
016bfe9ba6e922caed4ea782053ef5d8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
64fd0a2fea8aabff7bed02af4ad02783,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,unclassified
fcdebc3c00d0d7dc08ab85556cc4219e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,unclassified
6f65ba733f7aad00d4c8545993a48f3a,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,unclassified
